train_acc,train_f1,train_eod,train_dp,train_loss,valid_acc,valid_f1,valid_eod,valid_dp
0.4308695652173913,0.4821993670886076,0.3649826369441022,0.34333208975421897,10.699288738084876,0.31452124286620164,0.0,0.0,0.0
0.4107065217391304,0.451070723434415,0.5267032088556678,0.49598713116350174,20.22442371202552,0.40266328471781865,0.4075471698113208,0.6321466524973433,0.5239989831549059
0.4052898550724638,0.4409400544959128,0.6042847541167246,0.5603321852696073,31.97288053429645,0.3563728598604946,0.32558139534883723,0.7407165629269774,0.690823932312651
0.3995380434782609,0.43044565301440835,0.6480234884976119,0.6006465558665521,50.54479218856148,0.5567533291058973,0.6713681241184767,0.5129251700680272,0.40897078009285914
0.3948478260869565,0.4212320934777637,0.6816298868600874,0.6311737098002524,70.05796576458475,0.6410906785034877,0.7547660311958405,0.4329251700680272,0.26690265147154757
0.3927536231884058,0.41531484388627243,0.7017101676561741,0.6496531097978934,83.53047408394191,0.42675967025998734,0.45933014354066987,0.7861904761904762,0.6848427727255285
0.39164596273291924,0.4122006841505131,0.7219897611070457,0.6660699873751057,93.38890395454739,0.5440710209258085,0.6303341902313625,0.6563945578231292,0.48376885000575576
0.39081521739130437,0.40988180789175815,0.739556707435054,0.6798747027822145,95.31068622091541,0.5364616360177552,0.6146547179757512,0.7163945578231292,0.5111013583515598
0.39057971014492754,0.4093409809200515,0.7581303683185614,0.6924685976652845,92.28927258035411,0.45022194039315155,0.5137408861469434,0.7556462585034014,0.6521286596830513
0.38921739130434785,0.40728239314796844,0.7750585048423068,0.7050112706573535,89.9588109820822,0.4299302473050095,0.4664688427299703,0.7222448979591837,0.655457388434826
0.3868478260869565,0.4036940581785333,0.7898547169095149,0.7174140919204213,80.74433760933255,0.4204185161699429,0.4661214953271028,0.7450340136054422,0.6828666398066076
0.38633152173913043,0.40282417650221686,0.8015529157374123,0.7256007083669329,66.79110935377038,0.4800253646163602,0.5679662802950474,0.6676190476190476,0.5745894248110203
0.38915551839464885,0.4077019741375816,0.8148195816729478,0.7297657862959316,70.54097758417544,0.47114774889029803,0.6005747126436781,0.4742599058752087,0.44039704923065126
0.404417701863354,0.43182508351047677,0.8252691746474652,0.7163600521792872,51.37447936348293,0.37349397590361444,0.35340314136125656,0.7596598639455783,0.7252383830244427
0.4206739130434783,0.4562427309269726,0.8326821593327699,0.7001351048075934,42.185693200152855,0.6702599873176919,0.7715289982425307,0.5376190476190477,0.28134233145312915
0.42793478260869566,0.4669502576373327,0.8402687327515097,0.6953993464655559,41.5082013868249,0.6150919467343057,0.7159569489939167,0.5905442176870748,0.37065682437358505
0.43991048593350385,0.484068179944165,0.8350678018796549,0.6785780147653556,18.071085043368132,0.6823081800887761,0.7809357236554438,0.238843537414966,0.08716089175396191
0.4572765700483092,0.5079090446180717,0.8032816684827438,0.6418452267499626,2.1752649985189025,0.7190868738110336,0.8263426107408859,0.05578231292517011,0.03102097003184834
0.476104118993135,0.5315155390714925,0.7604167615797031,0.5978243016992637,0.7523197676824487,0.7647431832593532,0.8458662235147486,0.14938775510204083,0.2175448946701969
0.49384782608695654,0.5531737273904909,0.7204846125645386,0.5567156973711171,0.5294033315907354,0.8021559923906151,0.8572735590118938,0.24789115646258503,0.3609320440504969
0.510776397515528,0.5728424744206225,0.683745236131256,0.517836275446949,0.5188370073878247,0.8129359543436906,0.8681269557443004,0.18646258503401358,0.3074781282375964
0.5273715415019763,0.5914619563360553,0.6526556078828551,0.482930979827907,0.3161700998181882,0.7958148383005708,0.8648194794290512,0.1610204081632653,0.23900176508959747
