train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_precision,valid_auc,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean,valid_TPR,valid_TNR,valid_FPR,valid_FNR,valid_MCC
0.4781494140625,0.3728744549507361,0.04018786656891493,0.02771769315987288,0.054587609970674494,0.04433789420270853,0.029558596135139028,1.3561335244542032,0.459765625,0.33619483388021615,0.41830760514488685,0.5959652764247386,0.10673571644752328,0.053442486098685266,0.14822606771759317,0.05311394631782984,0.0354092975452199,0.40986328743822115,0.7050973765196399,0.29490262348036006,0.590136712561779,0.12496807411639892
0.51422119140625,0.4083489777704028,0.0574686342985995,0.0481841402803834,0.07152112616655248,0.07441536103891538,0.049610240692610254,0.931945578226588,0.5734375,0.4634875137240297,0.571163059929174,0.705648632989624,0.23546086681679904,0.13070362803828148,0.23546086681679904,0.13882155629728443,0.09254770419818965,0.45520402071188637,0.7237755827608731,0.276224417239127,0.5447959792881137,0.22749879149677482
0.5386759440104166,0.44923153496457197,0.07948503684975894,0.06337918456334048,0.08890590945139837,0.09867455522301721,0.06578303681534481,0.8760721708792499,0.6171875,0.5383361195907915,0.6188034021582879,0.7628273551060158,0.13841807909604517,0.07518458572889662,0.13841807909604517,0.10184113096734455,0.06789408731156303,0.5238061327981701,0.7566955808227118,0.24330441917728815,0.47619386720182993,0.3281746232226195
0.56109619140625,0.4869394003499994,0.09346728095413126,0.07102628019955402,0.09754740125093025,0.11268898291993865,0.07512598861329241,0.809531142879475,0.549609375,0.5441722319141941,0.542500808711479,0.7583310995228598,0.16284421792896375,0.08822407933984583,0.17010390739204295,0.1552700776001747,0.1035133850667831,0.5797291164223255,0.7746106379104831,0.22538936208951696,0.4202708835776745,0.32646014550729197
0.5822265625,0.5179686659109629,0.1070221759168758,0.07578159287130261,0.1070221759168758,0.12522463766925493,0.0834830917795033,0.7547377841107066,0.62265625,0.5424944883496736,0.6587038186460523,0.7748007554595199,0.08987241796501773,0.058333602892776976,0.15400418790249298,0.08004310916932278,0.0533620727795485,0.5541219113110095,0.7714947981293493,0.2285052018706507,0.44587808868899054,0.36041649934181447
0.5983988444010416,0.5409489690405365,0.113632114011397,0.07643009958240297,0.113632114011397,0.13134615220872717,0.08756410147248476,0.7282269826390589,0.619921875,0.49127307245401625,0.7106327052931652,0.7845331876411049,0.10640630555884792,0.06799278833338822,0.11022875429655088,0.07233508204381989,0.048223388029213256,0.48338800054667214,0.7405292824030539,0.25947071759694607,0.5166119994533279,0.33636745310256766
0.6125837053571429,0.5603448186971434,0.11791256446964526,0.07851423055873653,0.11791256446964526,0.13773153421256537,0.09182102280837694,0.6928350638055756,0.64921875,0.6367139774189464,0.6289217254279746,0.8245169214366975,0.3092627711271779,0.13128520056292095,0.3092627711271779,0.24543234251972115,0.16362156167981412,0.6524609836741643,0.8126441963545155,0.18735580364548457,0.3475390163258358,0.442774781423373
0.6253280639648438,0.5774450026016337,0.12283230211154522,0.08088322470545428,0.12283230211154522,0.14344243937618564,0.09562829291745711,0.6620343262572183,0.64375,0.6173787907623849,0.653354040991016,0.8319045359872076,0.20688633400497813,0.08004790124110683,0.20688633400497813,0.14286946325781277,0.09524630883854186,0.6391786319701125,0.8106464215543179,0.1893535784456822,0.3608213680298875,0.44146320794218363
0.6361490885416666,0.5920578957144739,0.12609501350326086,0.08137874772381916,0.12609501350326086,0.14764899125267816,0.09843266083511881,0.6478490691520669,0.68046875,0.6687172134527847,0.6668264275499768,0.8311184858616697,0.2976176366006874,0.14147487304128237,0.2976176366006874,0.2227199023315528,0.14847993488770186,0.6724659126290512,0.8241770538410984,0.1758229461589017,0.3275340873709489,0.48116554563911196
0.645361328125,0.6038922113374096,0.12720324417682577,0.08188204129343767,0.12720324417682577,0.15102957509713252,0.10068638339808837,0.6401290047479112,0.693359375,0.683618294646695,0.7223644299122173,0.8483267955697237,0.21627948322863577,0.1287379049738863,0.21627948322863577,0.23397856407565143,0.15598570938376763,0.6793073122878264,0.831193695903163,0.16880630409683695,0.3206926877121737,0.5070132998692228
0.6542913263494318,0.6151647227563436,0.1272616673489843,0.08155345931920234,0.1272616673489843,0.15339135409570112,0.1022609027304674,0.6123539805987072,0.65,0.6231318254626249,0.6480978830778938,0.8164580186409053,0.20307376239579628,0.09435665635347917,0.20307376239579628,0.1416565591322873,0.09443770608819152,0.6396802961346238,0.8084930301896063,0.1915069698103937,0.3603197038653761,0.43954416076478475
