train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_precision,valid_auc,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean,valid_TPR,valid_TNR,valid_FPR,valid_FNR,valid_MCC
0.39491482003330347,0.35352170105899244,0.11607064001867817,0.04692869889411406,0.11607064001867817,0.059093388225540805,0.022459115507277156,1.5957143170741666,0.43832142033663823,0.40694200574781814,0.46824160072861776,0.8075320339808901,0.08359676852827536,0.04504683140182758,0.10243029421111613,0.044878252928113614,0.014793326480868781,0.41126903965599687,0.9040895039390271,0.0959104960609729,0.5887309603440032,0.34354384262555676
0.4610862046881004,0.43275650395743887,0.11955405705405706,0.05390746538182215,0.11955405705405706,0.05004470485852658,0.023620345444319155,1.2739466747218215,0.4974636845745907,0.47117128735225566,0.4962398251833155,0.8519462166010524,0.11843454139781703,0.06624264515145764,0.1485066564119467,0.06757142440475092,0.03877848148758496,0.49385960518602273,0.9163352613450916,0.08366473865490827,0.5061403948139772,0.4204185011830231
0.5007642713803852,0.4785688485218314,0.1570072084777967,0.06060769490356029,0.1570072084777967,0.05860790932749951,0.02430841410131179,1.127378863019126,0.513603873645377,0.5094306407958046,0.5471532714711274,0.8733479722764411,0.2870021911117801,0.11180135345828905,0.2870021911117801,0.13079015384253118,0.040194035679987083,0.5209390748360399,0.9194620972263862,0.08053790277361395,0.47906092516396015,0.4397696124070721
0.5315742282566928,0.5132182626526013,0.17584458025634497,0.06537608527241758,0.17584458025634497,0.06639249732055616,0.024800357208889838,1.011000750915974,0.5697486741987549,0.5554157401453932,0.5690956436544201,0.8870472910579335,0.184404636459431,0.07645716604496178,0.184404636459431,0.09297105561937453,0.03536270795209666,0.5615831689883264,0.9279989650729327,0.0720010349270673,0.43841683101167367,0.4971429385554272
0.5569565774305111,0.5410989448193133,0.18042382454147157,0.06580988784317474,0.18042382454147157,0.06981719162091991,0.02457397714134025,0.9234522880368156,0.55199446622089,0.5217458155022958,0.5714098492606378,0.8795807435868355,0.17298074832321406,0.06685437388242386,0.17448609229431156,0.06402651444302357,0.020906110188134673,0.5256882307837448,0.9232831190499313,0.07671688095006877,0.4743117692162552,0.48355174501801723
0.5800072584432774,0.566255461820765,0.1789852304558187,0.06473273628194912,0.1789852304558187,0.07177304259006057,0.0240921951278985,0.8254796850325524,0.5780493428637307,0.5561109840841777,0.5752460130660518,0.8881407964327129,0.13253717363306403,0.05829903787453867,0.13253717363306403,0.0482690875599022,0.02567489952477321,0.5645143199468727,0.9291662004349986,0.07083379956500134,0.4354856800531271,0.5069903758051889
0.6029058171238266,0.5909124758787858,0.1760746839528352,0.0631026501834285,0.1760746839528352,0.07315976753043286,0.023606633577544774,0.7183355488193254,0.5843901314272538,0.5867279337742218,0.5985821550749026,0.8938812124943604,0.18562563768043217,0.08194260767225228,0.18562563768043217,0.1250717595547175,0.038604429040734085,0.5858101431731834,0.9307016199224815,0.06929838007751868,0.4141898568268167,0.5153093100076096
0.6256852824388369,0.6151904555962763,0.1700750740272799,0.060774943949724845,0.1700750740272799,0.07372783367868901,0.023341355300736444,0.6037511166711462,0.5756283145031128,0.5715807296549791,0.5795272855854774,0.8896772534008636,0.21437770752839247,0.0763671302827457,0.21437770752839247,0.09894526097947276,0.03352447680385702,0.574951710074542,0.9293205845050974,0.07067941549490274,0.42504828992545785,0.5056935633163276
0.6486087983718315,0.6394274479105108,0.16381095302663928,0.05772931400859121,0.16381095302663928,0.07389449016637765,0.023132746391201654,0.4884079665934305,0.578510491122896,0.5752915105900812,0.579539615820371,0.8868048040697286,0.19239968555037051,0.08071108012819919,0.19239968555037051,0.09957226569137358,0.03135567903447451,0.5740331467797027,0.9295215429868221,0.07047845701317794,0.42596685322029737,0.5063128947258131
0.6705033943896503,0.6624455355764176,0.15598147767265413,0.05449312582424448,0.15598147767265413,0.07367525717178663,0.022770796678622744,0.3914051232439341,0.5461148259165322,0.5460665755290534,0.5686842076824796,0.8820365631154464,0.11835916299825122,0.06525506096010805,0.11835916299825122,0.08362367622452828,0.032485360913222606,0.554089664018154,0.9249133821249084,0.07508661787509163,0.44591033598184604,0.4771086409394522
0.691295690347823,0.6841850572565608,0.14695490932121946,0.0508930304709238,0.14695490932121946,0.07343415004389452,0.022413409374286975,0.30273175855230794,0.5521097532856813,0.5477232497627063,0.5723983307330768,0.8747820859184419,0.16446719186445213,0.06960133493902658,0.16446719186445213,0.1054109125899453,0.031155403276866445,0.5423492254003993,0.9247627974749543,0.0752372025250457,0.45765077459960063,0.47641281897326554
0.7106560351821015,0.7043355805140745,0.13856051356051358,0.04769000212774659,0.13856051356051358,0.07318501413976172,0.02207042164508732,0.2375487836753725,0.5575282453308739,0.554597478995054,0.5689179880592534,0.8783437056626638,0.12847274491110106,0.05972646474795602,0.12847274491110106,0.07036773911980121,0.027445210004567674,0.5488996410483266,0.925756170378828,0.07424382962117214,0.4511003589516735,0.4811308880807536
