train_acc,train_f1,train_eod,train_dp,train_loss,valid_acc,valid_f1,valid_precision,valid_auc,valid_eod,valid_dp,valid_TPR,valid_TNR,valid_FPR,valid_FNR,valid_MCC
0.8539009375125739,0.8680643871952327,0.06166714395022754,0.16940561636954932,0.08368019626553028,0.8509189925119128,0.864898210980876,0.9272486772486772,0.859672510814225,0.0943265752758442,0.26941677275084697,0.8104046242774566,0.9089403973509934,0.09105960264900662,0.18959537572254334,0.7082035553605843
0.8581174640217815,0.871959395424263,0.05923694253054235,0.17337334746465916,0.056916757280935065,0.8672566371681416,0.8839976204640095,0.9105392156862745,0.8690493052099681,0.0840375087388674,0.2600948358894569,0.8589595375722543,0.8791390728476821,0.12086092715231789,0.14104046242774568,0.7308684937408005
0.8622426318364889,0.8757713796919233,0.057495937212932335,0.17678547249729137,0.04334718907032436,0.8488767869298843,0.875560538116592,0.8498367791077258,0.8372066761091759,0.0600170217939755,0.23551698357210693,0.9028901734104047,0.7715231788079471,0.22847682119205298,0.09710982658959537,0.68566752807853
0.8662521878646441,0.8794789986100934,0.05564208594220743,0.1802904241732739,0.0319952054342631,0.8434309053778081,0.8675115207373272,0.8645235361653272,0.8375779964016384,0.05592115261862063,0.23505896933325254,0.8705202312138728,0.804635761589404,0.19536423841059603,0.12947976878612716,0.6761934823967203
0.8700364202114493,0.8829760475800829,0.05385394909510077,0.18367332608633968,0.02647328058751072,0.8284547311095983,0.8628944504896626,0.8150051387461459,0.8093748803736172,0.08618564897634662,0.23603224959081814,0.9167630057803469,0.7019867549668874,0.2980132450331126,0.08323699421965318,0.64379012181773
0.8737593520488709,0.8864060280402692,0.05220278098402387,0.18690271724760033,0.010728062738858972,0.8570456092579987,0.8804100227790432,0.867564534231201,0.8491386900432569,0.0719930696981671,0.24844241481271923,0.8936416184971099,0.804635761589404,0.19536423841059603,0.10635838150289018,0.703317988917233
0.8772195365894315,0.8895950499442399,0.05060573284879699,0.18996836056003208,0.016419915837760635,0.8277739959155889,0.8637587506731287,0.8084677419354839,0.8062990468169813,0.06144563664549074,0.21560009968545202,0.9271676300578034,0.6854304635761589,0.31456953642384106,0.07283236994219654,0.6437053792661369
0.8804259043173862,0.8925416175121248,0.04901899784303965,0.19284320969478608,0.018573594760571365,0.7821647379169503,0.8380566801619433,0.7452745274527453,0.7443411935841978,0.03566977719687525,0.1631406305778389,0.9572254335260115,0.5314569536423841,0.4685430463576159,0.04277456647398844,0.5600859353111192
0.8835630262701442,0.8954206711363771,0.047748325989661056,0.19545211575088406,0.010999852990299082,0.8325391422736556,0.8675995694294941,0.8116817724068479,0.8110946292539141,0.055457612693395,0.2147851037604317,0.9317919075144508,0.6903973509933775,0.30960264900662254,0.06820809248554913,0.6541403388800827
0.8865227537922987,0.8981346976015966,0.04641750626336605,0.19798329911245682,0.010937801680919935,0.8556841388699796,0.8719806763285024,0.9127686472819216,0.8602218351644145,0.06288944952734121,0.24089191537513382,0.8346820809248555,0.8857615894039735,0.11423841059602649,0.1653179190751445,0.7110881878107228
0.8893845555455824,0.9007551211603042,0.04518768107618276,0.20040641971511142,0.00695162619721653,0.8393464942137508,0.8498727735368957,0.9448373408769448,0.8538423994181372,0.058276847320587244,0.2301959357971805,0.7722543352601156,0.9354304635761589,0.06456953642384106,0.2277456647398844,0.6969140136684941
0.892117852975496,0.9032573664825047,0.044066339629561635,0.20267695092635907,0.004352923987765852,0.8570456092579987,0.875,0.901840490797546,0.8586303257665658,0.06972096416304452,0.24112092249456107,0.8497109826589595,0.8675496688741722,0.13245033112582782,0.15028901734104047,0.7101267145811092
0.8947434328485642,0.905656911962777,0.0429850013833768,0.20487444252400344,0.001428101167447926,0.8597685500340367,0.8791079812206573,0.8927294398092968,0.8584446656203345,0.07505547281072378,0.25619161160392545,0.8658959537572254,0.8509933774834437,0.1490066225165563,0.13410404624277455,0.7127338497430783
0.897249541590265,0.9079450418160095,0.041961548969487006,0.20696729166461725,0.0005401514516525294,0.8543226684819605,0.8792325056433409,0.8588754134509372,0.8443287524403783,0.07615733001003067,0.25519138933230956,0.900578034682081,0.7880794701986755,0.2119205298013245,0.09942196531791908,0.6972010081853253
0.8996390871346774,0.9101248104514172,0.04098569899345239,0.20896279898473724,0.00042426891064857076,0.8604492852280463,0.8800468110005851,0.8909952606635071,0.8585231405275044,0.10343019544667009,0.28179999595869787,0.869364161849711,0.847682119205298,0.152317880794702,0.130635838150289,0.7136125492742266
0.9019200169725258,0.9122037374658158,0.04005420583451025,0.21086760142667005,0.00027452170253151816,0.8556841388699796,0.8800904977375565,0.8615725359911407,0.8462341614669066,0.07108118787805096,0.248556918372433,0.8994219653179191,0.793046357615894,0.20695364238410596,0.10057803468208093,0.7001229976822242
0.9040995721509141,0.9141886624345695,0.039164112371521176,0.21268774598229467,0.00020855471354173257,0.852280462899932,0.8742028985507246,0.8767441860465116,0.8480898059181565,0.06757044287060399,0.23412946984851846,0.8716763005780347,0.8245033112582781,0.17549668874172186,0.1283236994219653,0.6953283735989311
0.9061792907513571,0.9160809014053828,0.0383258175737784,0.21441639487311903,0.0007270775208792507,0.8577263444520081,0.8769864626250736,0.8932853717026379,0.8569603414615473,0.08761664488282317,0.2602665912290274,0.861271676300578,0.8526490066225165,0.14735099337748345,0.13872832369942195,0.7090985529577629
0.9081754760545198,0.9178961014744338,0.037510374646676725,0.21608358022538832,0.00020997786999784972,0.8481960517358748,0.8714697406340057,0.8689655172413793,0.8426233587260269,0.07114957901455976,0.23587396525827287,0.8739884393063584,0.8112582781456954,0.18874172185430463,0.1260115606936416,0.6861205851841687
0.9100884869700505,0.9196344372933063,0.036728908508204317,0.2176812995213132,0.0001236862567448478,0.85500340367597,0.8758017492711371,0.8835294117647059,0.8521504038586686,0.0852077570746832,0.25217388375868044,0.8682080924855491,0.8360927152317881,0.16390728476821192,0.13179190751445086,0.7018267578895706
0.9119234158073964,0.9213006898371372,0.03597933894681238,0.21921380578475125,0.0001584490221126881,0.8556841388699796,0.8787185354691075,0.869762174405436,0.8487319603414615,0.09262439587829419,0.27475129153279854,0.8878612716763006,0.8096026490066225,0.19039735099337748,0.11213872832369942,0.7008403696666791
