train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean
0.6407304725168756,0.6039117609794666,0.13655114058441514,0.08036236401947312,0.13655114058441514,0.1478568333752284,0.09857122225015229,5.815108512613559,0.44831223628691985,0.35656594771308686,0.19289617486338795,0.10949095254294373,0.19289617486338795,0.16467571588706836,0.10978381059137891
0.710221793635487,0.6871169036340365,0.13538322836898742,0.0778289224172168,0.13538322836898742,0.16667075718491525,0.1111138381232768,5.01025186187391,0.6884669479606188,0.6702450295471346,0.2061502196507018,0.1349188947369111,0.2061502196507018,0.21843213059909972,0.14562142039939982
0.748392799742848,0.732098087176131,0.12254589032231766,0.06909072868166648,0.12254589032231766,0.16864965092594483,0.11243310061729657,4.202505951792203,0.6947960618846695,0.6030002682281574,0.12167311857167652,0.06806959437023878,0.12167311857167652,0.05041340219321056,0.03360893479547372
0.7736559787849566,0.7609707847900998,0.11181032923568046,0.06319411179539909,0.11181032923568046,0.16774288784066813,0.11182859189377874,3.9895204863185016,0.7570323488045007,0.7453373821899625,0.23924116541778917,0.08717557299449259,0.23924116541778917,0.17983999349542873,0.11989332899695244
0.7937198649951784,0.7834050333543363,0.10520538197378348,0.059898289444295726,0.10520538197378348,0.1685863745390306,0.11239091635935373,3.628339732049631,0.7784810126582279,0.7528716811857739,0.1666478014473396,0.06635705110058088,0.1666478014473396,0.1193073226500377,0.07953821510002516
0.8118772099003536,0.8033183701921845,0.09646080251518663,0.05517094676882062,0.09646080251518663,0.16721834802105967,0.11147889868070648,3.256281994347862,0.7549226441631505,0.7533615592894695,0.09626184626184627,0.05606981453280047,0.1138647808850316,0.14382588769798166,0.09588392513198778
0.8283424025347844,0.8210983601651957,0.08633049128357106,0.04947825985239296,0.08633049128357106,0.16535326717948412,0.11023551145298942,2.8915979818529887,0.7162447257383966,0.6984983401360226,0.07959708126095985,0.045327237548530415,0.060772642390289455,0.1297721466523024,0.08651476443486827
0.8421151759884281,0.8359243790880138,0.07995110579638276,0.04552962432635088,0.07995110579638276,0.16456371813377105,0.10970914542251405,2.8294159926926734,0.7637130801687764,0.7629937702854477,0.12822312272202485,0.0695274567487237,0.13106799779654238,0.17062154847467303,0.11374769898311538
0.8534367298832101,0.8480208027552264,0.07363328347972142,0.041926232950831754,0.07363328347972142,0.16352139617950578,0.10901426411967052,2.87822519962675,0.7928973277074542,0.7823951880865577,0.11627011975641222,0.06338398919250265,0.1215146507293294,0.13715424014262462,0.09143616009508308
0.8642418032786885,0.8594642050695741,0.06787372696183336,0.03902108588702472,0.06787372696183336,0.16280735149686476,0.10853823433124316,2.7783395924471614,0.8055555555555556,0.7956685607656523,0.10306446622748444,0.039184841515297886,0.10306446622748444,0.13863660814370346,0.09242440542913562
0.8737178925221355,0.8694751949481256,0.06350994445176217,0.03650908001670524,0.06350994445176217,0.16221744794824133,0.10814496529882756,2.7609071598218513,0.7886779184247539,0.7746792258162672,0.13845561768501113,0.062431790722012846,0.13845561768501113,0.14476538179899984,0.09651025453266655
