train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean
0.5261379676603357,0.27917008649287683,0.024814498474501144,0.01206462512632632,0.03352831649378507,0.0013029915605315238,0.0008686610403543325,0.9417749650223161,0.6332630098452883,0.49610595434509747,0.1003384687208217,0.05085932030275561,0.1003384687208217,0.019965365140951374,0.013310243427300916
0.5271171993387519,0.28217790003751175,0.025969178387851892,0.012563927791723786,0.034596258078388176,0.001343133208544036,0.0008954221390293371,0.9559540904936243,0.5886075949367089,0.40246689020109144,0.12987861811391224,0.04445904225650298,0.12987861811391224,0.010018626276187464,0.00667908418412496
0.5282929495972944,0.28560149469588336,0.027473358310771114,0.013166744559693105,0.03584219656392906,0.0013228068854020877,0.0008818712569347471,0.9373659962283496,0.6248241912798875,0.48646294894593556,0.10834500466853403,0.052198523372517985,0.10834500466853403,0.009990862862120475,0.006660575241413641
0.5293816297010607,0.28882391777121746,0.028941154150771344,0.013729483872162773,0.03703288735694199,0.0013772984402066202,0.0009181989601377538,0.9419461957743911,0.6462728551336147,0.5249250059393819,0.07830298786181145,0.04896122837212946,0.07830298786181145,0.011421174461823558,0.0076141163078823765
0.5304140632224145,0.29185098540238674,0.030330354527379172,0.014376437202998615,0.0380387127419084,0.0015234547253419918,0.0010156364835613371,0.9495954339391585,0.6068917018284107,0.43683052603335515,0.09112978524743226,0.039398216088897556,0.09112978524743226,0.008834219201077964,0.005889479467385325
0.5314169642159035,0.2948039584384348,0.031620553795780285,0.014805498890714976,0.039173334901652535,0.0015207120261760548,0.0010138080174506975,0.938361689520204,0.6480309423347398,0.514725041767489,0.09701213818860877,0.0556241262256072,0.10519246296757445,0.03300524579793296,0.022003497198621953
0.5327097396335584,0.2985805005181105,0.032787597383542075,0.015435961649934328,0.03995885515765962,0.0016268554915881937,0.0010845703277254683,0.9232936815332654,0.6128691983122363,0.44341181885231573,0.12973856209150325,0.04695761006117927,0.1312441643323996,0.0012126662644277308,0.00080844417628514
0.5338550918641831,0.30186241190887825,0.033918286943966564,0.01593420310891865,0.04092013061115285,0.0016431280058049787,0.0010954186705366433,0.9330438806557725,0.5267229254571026,0.24712667719079018,0.017650299202378525,0.01097117854816545,0.08557422969187675,0.0051511048599360565,0.0034340699066240463
0.5349096419491791,0.3047491468203835,0.03494553184866421,0.01637459830567882,0.041971442992017716,0.0015997206404222003,0.0010664804269481184,0.9434126600580023,0.6374824191279888,0.48605878952451126,0.09416433239962646,0.035979446217324566,0.09784080298786185,0.018523154935219527,0.012348769956813005
0.536107144623297,0.30802683287867444,0.035841089246614194,0.016817279599608475,0.04271357387678065,0.0015784633953679558,0.0010523089302453131,0.934879922705883,0.6395921237693389,0.5045840797733686,0.11203314659197017,0.050747537936930376,0.11805555555555558,0.0032949223194547184,0.002196614879636495
0.5372888260927945,0.3112680335693157,0.03658244204258569,0.017176351317780572,0.04336572241911518,0.0015594189167249702,0.0010396126111499708,0.913496343758435,0.670182841068917,0.5737631517928865,0.07344771241830073,0.027392933357436533,0.08097572362278244,0.024120457521232812,0.01608030501415519
0.5386278025554484,0.3149375787699992,0.037343652379802916,0.01761198108956342,0.04384475371311736,0.0015871181690456024,0.0010580787793637314,0.9021540423253464,0.6867088607594937,0.6212117369972067,0.09016106442577032,0.03735407030796978,0.09016106442577032,0.018524642260973112,0.012349761507315427
0.5401450349417241,0.3190696282726832,0.03801804661087217,0.018008405517142726,0.044380836833198156,0.0014787759921164115,0.0009858506614109468,0.8943147720803175,0.6680731364275668,0.5670923541860787,0.09416433239962646,0.04650968677499893,0.10587068160597574,0.011686414221213928,0.00779094281414263
0.5415951266552202,0.32303055713697393,0.038292979034212,0.018251293747092473,0.04470519306547671,0.0013381778419234644,0.0008921185612823177,0.9006578297486301,0.6726441631504922,0.599985035876,0.1257469654528478,0.05610519574343834,0.1257469654528478,0.008953205261365338,0.005968803507576878
0.5429064377084035,0.3265578099900976,0.038972544538760506,0.01857791758374186,0.045221896588711896,0.0013394983671282112,0.0008929989114187983,0.8929110414266817,0.659634317862166,0.5437778304408156,0.08096405228758169,0.03668958504592355,0.09333566760037348,0.014258991999674758,0.009505994666449837
0.5441606970657116,0.329955463099646,0.03952398786027346,0.01902009705164633,0.04553528746147595,0.0014141616855578576,0.000942774457038559,0.9186623308559738,0.6466244725738397,0.5362577272029946,0.11335200746965451,0.044985346721638196,0.11335200746965451,0.0335114323294049,0.02234095488626996
0.5456548868341936,0.3339453171565532,0.04019449284271684,0.01951146104644151,0.04604273822669103,0.0014553373755155086,0.0009702249170103287,0.8813134169164711,0.6585794655414908,0.5388771606069672,0.08977544366358259,0.042492122340625486,0.08803265946769898,0.04889930457605515,0.03259953638403677
0.5469692594918257,0.33740951697912847,0.04072249430211754,0.01979310913908103,0.046595090079707635,0.0013483069903890144,0.0008988713269260188,0.9076619463808396,0.6642053445850914,0.5523948662649869,0.08447712418300657,0.03414742863236188,0.08447712418300657,0.01732437037782536,0.011549580251883572
0.5483843480863233,0.34115521740973825,0.041048311572495916,0.019970130524426113,0.04691415314550429,0.0013716198559550197,0.0009144132373033777,0.9016825744133217,0.6853023909985936,0.6296282916776401,0.10268440709617177,0.05006453506781924,0.10268440709617177,0.023396129879234118,0.015597419919489408
0.5496166005522924,0.34441759099693003,0.041491092842777605,0.020208108006605392,0.04722216888519992,0.0014170036255887197,0.0009446690837258062,0.8979677503915969,0.6385372714486639,0.5048507224520905,0.1295751633986928,0.04525743180347325,0.1295751633986928,0.008865948817154634,0.005910632544769752
0.5510365087276391,0.348014461530274,0.041923082384346694,0.020511995426433973,0.04752186293557947,0.0014676048027298938,0.000978403201819921,0.8732758624229505,0.6933895921237694,0.6364503104054132,0.10602240896358539,0.05128247618313144,0.10602240896358539,0.03261011292272897,0.021740075281819315
0.5527409461052181,0.3524708833134828,0.04209312296279466,0.020743158219458668,0.04761035618158693,0.001412344832765089,0.0009415632218434158,0.8587564056956549,0.6663150492264416,0.5415595537912317,0.0727823548142601,0.02539164450188119,0.0397058823529412,0.02095294944133566,0.013968632960890447
