train_acc,train_f1,train_eod,train_dp,train_loss,valid_acc,valid_f1,valid_precision,valid_auc,valid_eod,valid_dp,valid_TPR,valid_TNR,valid_FPR,valid_FNR,valid_MCC
0.8157108350586612,0.7438513189448441,0.009135372248159794,0.15939699087748643,0.16314598275267558,0.8979074191502854,0.8696356275303644,0.8443396226415094,0.8976335815315916,0.08434388248052849,0.2930744215494417,0.8964941569282137,0.8987730061349694,0.10122699386503067,0.10350584307178631,0.7868147986400463
0.8180910326086956,0.7478031551683542,0.008953240921207938,0.16110312310190333,0.1460739829229272,0.9093214965123653,0.8830744071954211,0.8653846153846154,0.9078064668107378,0.043936779247815486,0.2838340815778366,0.9015025041736227,0.9141104294478528,0.08588957055214724,0.09849749582637729,0.8095211454846677
0.8205301003344482,0.7517699657455829,0.008756108903595752,0.16276194266315042,0.11978938837414202,0.8896639188332276,0.8610223642172524,0.8254211332312404,0.8916343189569528,0.08003944449009778,0.30206774490618166,0.8998330550918197,0.8834355828220859,0.1165644171779141,0.1001669449081803,0.7717932928361367
0.8227453886693017,0.755394751494849,0.008792289414256638,0.16429360866874276,0.14736508570287538,0.8998097653772986,0.8698517298187809,0.8585365853658536,0.8962560299886313,0.058262798915276526,0.29108629753271176,0.8814691151919867,0.911042944785276,0.08895705521472393,0.11853088480801335,0.7886124415785812
0.8248896820246593,0.7589098251538949,0.008619873881904688,0.1658005805201298,0.14609672932521156,0.9010779961953076,0.8686868686868687,0.8760611205432938,0.8933967997104924,0.06409592822636301,0.2742172211350294,0.8614357262103506,0.9253578732106339,0.07464212678936605,0.13856427378964942,0.7894189313636331
0.8271083759590793,0.762488663637781,0.008500016932497342,0.16733390037696383,0.1078787423475929,0.906150919467343,0.8780889621087314,0.8666666666666667,0.9029858899119527,0.06502021098294397,0.27974032078584865,0.8898163606010017,0.9161554192229039,0.08384458077709611,0.11018363939899833,0.8020059318070192
0.8293793320730939,0.7660771981961746,0.008281687777939833,0.16887623062190477,0.08739715381808903,0.8941027266962587,0.8679841897233201,0.8243243243243243,0.8984478220346794,0.08325939071280686,0.2878103296112966,0.9165275459098498,0.8803680981595092,0.1196319018404908,0.08347245409015025,0.783047285606406
0.8315559006211181,0.7695399637137722,0.008306223533089303,0.17031087547047913,0.09639897538268048,0.8991756499682942,0.8682684341342171,0.8618421052631579,0.8944508741563137,0.08797939465641336,0.3005089021910134,0.8747913188647746,0.9141104294478528,0.08588957055214724,0.12520868113522537,0.7866690770433259
0.8335762400489896,0.7727495076950092,0.008190060225114822,0.1716860122993945,0.1289115249203599,0.9042485732403297,0.8662533215234721,0.9226415094339623,0.8872191553065606,0.09606378783397418,0.2877215954875101,0.8163606010016694,0.9580777096114519,0.041922290388548056,0.18363939899833054,0.7957165515848017
0.8356340579710145,0.7759863710434053,0.008072333284619107,0.17308848612139222,0.09063709538915883,0.906150919467343,0.871304347826087,0.9092558983666061,0.8926346228035137,0.08021541950113376,0.27079975825946817,0.8363939899833055,0.9488752556237219,0.05112474437627812,0.1636060100166945,0.7993775510575819
0.837712924359738,0.779219148169005,0.007998497664406683,0.17442244738574725,0.07736296490482662,0.8896639188332276,0.861244019138756,0.8244274809160306,0.8919577960540915,0.047163068125801066,0.2626362188711101,0.9015025041736227,0.8824130879345603,0.11758691206543967,0.09849749582637729,0.7720866278004506
0.8396915393654524,0.7823082845642296,0.007895615712733166,0.17575730488645785,0.08420182207356329,0.9029803424223208,0.8670721112076455,0.9039855072463768,0.8894314313904224,0.10008133688257914,0.2926859099804306,0.8330550918196995,0.9458077709611452,0.0541922290388548,0.1669449081803005,0.7925238919598577
0.8416507246376812,0.7853313031091901,0.007761718607375637,0.17711190489175754,0.07101880223854729,0.8883956880152187,0.8625,0.8105726872246696,0.8948170263322305,0.07560632948831703,0.2870692797667012,0.9215358931552587,0.8680981595092024,0.13190184049079753,0.07846410684474124,0.7737152316890644
0.8434067505720824,0.7880762143664545,0.007778605419543651,0.17823378800486028,0.11163923473461815,0.8877615726062144,0.8552739165985282,0.8381410256410257,0.8849249430714449,0.0905304150645766,0.2989620505736541,0.8731218697829716,0.8967280163599182,0.1032719836400818,0.12687813021702837,0.7640999008125878
0.8451185770750989,0.7907215393653627,0.007719139053644769,0.17938239960919017,0.11909571634686511,0.8998097653772986,0.8702791461412152,0.8562197092084006,0.8969029841829088,0.02838164251207731,0.26138914469897545,0.8848080133555927,0.908997955010225,0.09100204498977506,0.11519198664440734,0.7889856773732657
0.8469607023411371,0.7935334560364876,0.0074549558225478416,0.18069974357234614,0.07929306630207145,0.8985415345592898,0.865546218487395,0.871404399323181,0.8910283328383024,0.06664694863452625,0.2612596408426385,0.8597662771285476,0.9222903885480572,0.07770961145194274,0.14023372287145242,0.784131431479174
0.8487107870115576,0.7962072308003106,0.007427428507535659,0.18174985745316752,0.0831194893821426,0.8909321496512366,0.8652037617554859,0.8153618906942393,0.8968620161072817,0.06084245292319834,0.2676005333640305,0.9215358931552587,0.8721881390593047,0.1278118609406953,0.07846410684474124,0.7782816294905686
0.8504959239130435,0.798913013682358,0.00736325292435501,0.1829498588018132,0.050947671299395356,0.8947368421052632,0.8654781199351702,0.8409448818897638,0.8941069130213615,0.05508725229222122,0.27497026207743375,0.8914858096828047,0.8967280163599182,0.1032719836400818,0.10851419031719532,0.7800358679947685
0.8522651637144391,0.8015774030524335,0.007274205759603268,0.18411186147704406,0.04226420846322308,0.8998097653772986,0.8687707641196013,0.8644628099173554,0.8946386445029378,0.097912353347136,0.3067082997582595,0.8731218697829716,0.9161554192229039,0.08384458077709611,0.12687813021702837,0.7877739675820085
0.853996553552492,0.8041828373532638,0.007205811934736031,0.18526048612501672,0.03557258149042078,0.9023462270133165,0.8741830065359477,0.856,0.9005653594436536,0.06730010844917678,0.27924628755611836,0.8931552587646077,0.9079754601226994,0.09202453987730061,0.10684474123539232,0.7949279011629795
0.8557097957045574,0.8067498973939825,0.007134114676066762,0.18637390480715238,0.0364010471785846,0.9023462270133165,0.8729372937293729,0.8629690048939641,0.8986244968608212,0.07522429261559704,0.2889159088292852,0.8831385642737897,0.9141104294478528,0.08588957055214724,0.11686143572621036,0.7937944610063186
