train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean
0.4489489103618421,0.4272916183641307,0.17095424814836402,0.1287990636639709,0.17121020322560804,0.1534352500273535,0.1261888045956407,1.2415523786558238,0.46142578125,0.4514025433327974,0.29265186814458943,0.20297901494549858,0.29265186814458943,0.19847737841578922,0.15106025391757794
0.5069901315789473,0.48771663928346876,0.1852984076237313,0.14365214778304292,0.19810127854187765,0.17646080408808418,0.14313539495341834,0.972579137900582,0.52734375,0.47302753765922323,0.33363239081989987,0.1927922886007575,0.34371528857688727,0.2954677993021872,0.19736650887983145
0.5418465597587719,0.524863700099895,0.18506730828247386,0.1476971954911205,0.19998382275906695,0.18298565018404284,0.14722105180015174,0.8752668272995439,0.5042724609375,0.4908447695008495,0.19197270360061058,0.13498231432309124,0.19583740384428758,0.1750016718307662,0.11794658591903222
0.568128083881579,0.5535584370354432,0.18481289237885656,0.14629862089659523,0.1958860301440397,0.18455040457470784,0.14976032244850251,0.8053200609479073,0.5653076171875,0.5812945356185297,0.23555841750354523,0.165531150214703,0.25945455618159824,0.1775059489556278,0.15208913049039616
0.5905324835526315,0.5776813781422823,0.1862430622897987,0.1458631825818731,0.19224408812799382,0.18697274585450374,0.1517916128382945,0.7387265506009981,0.5963134765625,0.596348875588899,0.21346861811978085,0.15390435390068047,0.22135124298315956,0.1558017383619909,0.13803493287266677
0.6102744654605263,0.5990370104855539,0.1799623298260845,0.14267479248049403,0.18343879341544872,0.18532956034848774,0.15151759894820765,0.6714028723096059,0.5439453125,0.5369663530417839,0.1684587813620072,0.13733893608531533,0.1684587813620072,0.17765208087202694,0.12135926052852028
0.6305454799107143,0.6207385691099399,0.17422452920184628,0.13701910118675506,0.17422452920184628,0.18292456950155572,0.15090262976447139,0.5826642155296079,0.552001953125,0.5549994563603587,0.19828756010501786,0.13512355870890058,0.20985039567167912,0.1826436424498141,0.1254623796867727
0.6509206671463815,0.6425409755795799,0.16375709751728185,0.1296010686780304,0.16375709751728185,0.1793922447558109,0.1497403342141933,0.4943795688023744,0.60400390625,0.5965105622039938,0.206985723264793,0.17221671720513498,0.206985723264793,0.18444769090833094,0.13283264760711655
0.6713196157711988,0.6641767495238282,0.15587753341957744,0.12225677546324804,0.15587753341957744,0.17567221320850657,0.14820746284222336,0.40446722207277674,0.57177734375,0.5584612613860892,0.17902234952700402,0.1408888125835321,0.17902234952700402,0.1728352959114669,0.12555246386567148
0.6916298314144737,0.6855439057494097,0.14618611619466448,0.11432296810069134,0.14618611619466448,0.17214619786677504,0.14678272696868042,0.31536549416335974,0.5838623046875,0.5720944268783168,0.16013973750761457,0.13133098178419134,0.16013973750761457,0.1495905952154261,0.11066745435571501
0.7110379597787081,0.705845746102702,0.13788687674981925,0.1067466150753637,0.13788687674981925,0.1685217597988934,0.1451814894287778,0.24107131635515153,0.5831298828125,0.5846756056484664,0.23680834001603845,0.16296872350832783,0.23680834001603845,0.14503252187334006,0.11870278816240876
0.7289321631716009,0.7244707787873919,0.12933318720493842,0.09980134326762934,0.12933318720493842,0.16581193009578482,0.1439607776205356,0.19167493578565248,0.5814208984375,0.5846743129118521,0.18949986808879504,0.1488913378195576,0.20298716920609455,0.1401377043265617,0.1265459160350702
0.7455273832869433,0.7416870812787112,0.1212763916779126,0.09316232078637196,0.1212763916779126,0.16322909140534775,0.14288100617814992,0.14828416539227993,0.58447265625,0.5852422362044195,0.18021251002405772,0.15883986712261375,0.18642742582197275,0.13599755459565638,0.12443973443747103
0.7603667983435151,0.7570064919631477,0.11390931168701557,0.08730838340892752,0.11390931168701557,0.16177941105068086,0.1418907597066753,0.1265403082051014,0.5509033203125,0.556598170841518,0.14495647721454175,0.10595843755858987,0.14495647721454175,0.11937261113598019,0.0964577045909454
0.7738324081688597,0.7708780536439463,0.10768937733897233,0.08210594899618526,0.10768937733897233,0.1611520586694634,0.1410703183412613,0.10306968965038106,0.552490234375,0.5543747401793806,0.19314354450681634,0.14531724383606484,0.19314354450681634,0.13790478951851112,0.11358843854713566
