train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_precision,valid_auc,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean,valid_TPR,valid_TNR,valid_FPR,valid_FNR,valid_MCC
0.8522121963539514,0.848758819612193,0.022993214543424942,0.01632596324974019,0.029705959362668295,0.1343488045925203,0.08956586972834686,-0.3981850571434661,0.8312236286919831,0.8228760292799701,0.8488455611312454,0.9364068493340073,0.04876283846872087,0.03463944736686505,0.04926470588235296,0.11099614633897248,0.07399743089264832,0.8057859619734602,0.8951171119073016,0.10488288809269836,0.19421403802653972,0.719267056678227
0.8530827409118432,0.8496725309010511,0.022737556308330464,0.016018208587875764,0.02938498751116015,0.13423766563584255,0.0894917770905617,-0.3984873481633693,0.8424753867791842,0.8367075799865561,0.8579778378833076,0.9415347341843817,0.08785909944989023,0.06023925765798155,0.08785909944989023,0.12989311581359447,0.08659541054239632,0.8205143797263075,0.9030393312276971,0.09696066877230296,0.17948562027369244,0.7376616695143444
0.8539191943543438,0.8505489180091202,0.02253124338987368,0.01590835448046442,0.02910189820385624,0.13424977867927454,0.08949985245284969,-0.4000061342893249,0.8435302390998594,0.8393512327167286,0.8480828227099252,0.9417117787416673,0.030818222292652298,0.01951962713260817,0.030818222292652298,0.11086129547064688,0.07390753031376461,0.8316732870984205,0.9078162699278227,0.09218373007217723,0.1683267129015795,0.7407434007184835
0.8547492767598843,0.8514378591115759,0.02214967672148843,0.015657057308467597,0.02860435658206839,0.13410317307307168,0.08940211538204779,-0.40584014598980706,0.8076652601969058,0.7964351597499156,0.818279360076955,0.9282952125348265,0.04043987388607587,0.029375126513236333,0.024166934533376195,0.0923807772070303,0.06158718480468688,0.7933202797397699,0.8861744703305919,0.11382552966940802,0.20667972026023015,0.6845490632126865
0.8554594146995933,0.852186653190732,0.021884120770937418,0.01560439962915805,0.028253766706554564,0.13409390276476474,0.08939593517650983,-0.3972812851921457,0.8361462728551337,0.8308818586139871,0.8533348824593543,0.9369973071009216,0.04891374067114895,0.03030692979742559,0.048913740671149064,0.11607685111323857,0.07738456740882572,0.8139622331226107,0.8996000776781047,0.10039992232189543,0.1860377668773893,0.7268357132428069
0.8561495927286157,0.8529133630896149,0.021614399274642787,0.015280405907614739,0.027839265555704915,0.134003710271948,0.08933580684796533,-0.39852875798739484,0.8312236286919831,0.8273620585008237,0.8336856470181031,0.9422199044017193,0.03389355742296918,0.01574603186430934,0.03389355742296918,0.10250599516222511,0.06833733010815007,0.8218484225292292,0.9009002600910724,0.09909973990892756,0.17815157747077084,0.7207057272168302
0.8569880564930891,0.8538022607243226,0.02120785869162349,0.014946925469847216,0.027295845894343654,0.13388232625162239,0.08925488416774825,-0.4123473145577809,0.8361462728551337,0.8327820562904039,0.8349816958863614,0.9444895201269254,0.06404693024750885,0.04864854869575778,0.07148826743812278,0.14939146066791834,0.09959430711194554,0.8309691820553947,0.9066802986109909,0.0933197013890091,0.16903081794460537,0.7306807829195241
0.8578218172514908,0.8546970169774708,0.021031624944415205,0.014877211745491281,0.02707368041648972,0.13396159332471722,0.0893077288831448,-0.4213204699978879,0.8280590717299579,0.8281137888427393,0.8255698288712394,0.9412407570965858,0.07167274126728995,0.04195533442384839,0.07167274126728995,0.14685705758379966,0.09790470505586642,0.8330146060773728,0.9053643722686676,0.09463562773133234,0.16698539392262712,0.7218103880753393
0.8585800385728062,0.8554939274302975,0.02081276246358968,0.014716914148515428,0.026817383757144424,0.13395358516601652,0.08930239011067764,-0.41518749513644493,0.8252461322081576,0.8249220770951377,0.8237555389198917,0.9409603307263388,0.051177566990393886,0.036377289643249634,0.05965391621129326,0.14301529516227468,0.09534353010818312,0.8289902568319439,0.9036226880356621,0.09637731196433785,0.17100974316805603,0.7171802722944024
0.8592624368937546,0.8562051212554431,0.020447563549551538,0.014400288185550761,0.026345987373337813,0.13373942249381185,0.08915961499587459,-0.4092841216200458,0.8329817158931083,0.8278427220360655,0.8563064061048228,0.9357548978902898,0.09514862019785841,0.06498793072276199,0.0955485628475917,0.15728618576797818,0.1048574571786521,0.8090703763245429,0.8981533592087628,0.10184664079123718,0.19092962367545696,0.7217775723271515
0.8599185891254358,0.856909708559678,0.020279511378847606,0.014406573308405187,0.026152548912617993,0.1338065381007263,0.0892043587338175,-0.4186161452169703,0.8259493670886076,0.8219576058039842,0.8197547324601843,0.9373321868318772,0.05455821429379937,0.03684113819385493,0.05595238095238095,0.11463464090750669,0.07642309393833778,0.8242518241300437,0.9020963089602839,0.09790369103971612,0.17574817586995625,0.7151756198951941
0.8605897818453085,0.8576260166379589,0.020131815368793035,0.014305598693351906,0.025987105894423372,0.1338900077951825,0.08926000519678834,-0.4205616069679205,0.8357946554149086,0.8286232161936669,0.8480690732803756,0.9387148741794556,0.04291549953314655,0.02723172968722561,0.047093837535014005,0.10860056032518889,0.07240037355012593,0.8148118432188006,0.899557649280558,0.10044235071944195,0.1851881567811994,0.7269483194574509
0.8613354494803386,0.8584248897947355,0.019912195993512564,0.014228779263102398,0.02570479489770222,0.13390155726757574,0.08926770484505048,-0.4278637046351842,0.8336849507735584,0.8273513450264655,0.8437175409520087,0.9330780095191601,0.0698541341241633,0.04246938888871399,0.0698541341241633,0.11322068989109305,0.0754804599273954,0.8143425004167155,0.8996130458171029,0.10038695418289717,0.18565749958328448,0.7231351055088611
0.8619893486455685,0.8591151816231664,0.019743777366578542,0.014062187412675434,0.025472956259274995,0.13382311936352456,0.08921541290901637,-0.42468392544335315,0.8319268635724332,0.8277821713670092,0.8545376521716911,0.9340445533935747,0.03605275443510736,0.01782807832445829,0.04023109243697476,0.10571613991372517,0.07047742660915012,0.809869806361081,0.8976980330478264,0.10230196695217363,0.19013019363891914,0.7201095425034699
0.8626080555172889,0.8597771564584417,0.019490545272271786,0.013859371726045011,0.025117075797512614,0.1337705369490836,0.08918035796605576,-0.4251686913413045,0.8354430379746836,0.8291342623299996,0.8538950971378841,0.9397641519569434,0.07487982855288677,0.04610795579019985,0.07487982855288677,0.13105372567664644,0.08736915045109765,0.8122565538141647,0.8975510193303332,0.10244898066966679,0.1877434461858353,0.7262871785310181
