train_acc,train_f1,train_eod,train_dp,train_loss,valid_acc,valid_f1,valid_eod,valid_dp
0.382172131147541,0.36511426370577194,0.8249973611906308,0.23078861174099266,0.729911663493172,0.4180731364275668,0.3862530348076881,0.9448275862068966,0.46113989637305697
0.4048336547733848,0.3890104750611878,0.8691326473495159,0.241055681531872,-2.0395701531618977,0.34353023909985936,0.3046497987008937,0.9875,0.7698001480384901
0.40929363548698167,0.3952805213254699,0.868798398162749,0.22176030906189637,-7.959095779242373,0.28621659634317864,0.21377779902544786,0.9900990099009901,0.615840118430792
0.40469804725168756,0.39184540833174336,0.8645319231962539,0.21595490047871002,-15.590862905048013,0.3252461322081575,0.2946653901891477,0.8896551724137931,0.5499629903774982
0.3988669238187078,0.3864099574320738,0.8688412588240186,0.21937515747039557,-25.058284375108887,0.33122362869198313,0.311338860355158,0.9517241379310345,0.6276831976313841
0.3895150273224044,0.37623074705864984,0.8684862723272593,0.22497270513143527,-36.112001358370655,0.35794655414908577,0.31967621308136607,0.9586206896551724,0.6846780162842339
0.37815987050557925,0.3645153983363668,0.8610476096042609,0.22384191771946874,-48.73501698743182,0.2714486638537271,0.2079119726145838,0.9586206896551724,0.6683937823834197
0.37023113548698167,0.3568921320493507,0.8438846392507701,0.24639392794154702,-63.70037326794351,0.240154711673699,0.19873050581721827,0.98125,0.9222797927461139
0.3581243972999036,0.34598986488414607,0.822452731549747,0.2602530724223846,-81.41562153035443,0.1909282700421941,0.15593538054957906,0.9813664596273292,0.8963730569948186
0.34501567020250723,0.33276516824207786,0.7773407838383322,0.27678256487780295,-101.37235861091283,0.2552742616033755,0.21530757740940126,0.9108910891089109,0.768319763138416
0.33368216884369245,0.31992926756550116,0.7767712662592093,0.27845346892965944,-130.3141260542543,0.2390998593530239,0.192982042176242,0.9811320754716981,0.9592894152479645
0.3211135888781742,0.30826173787037436,0.7540004616583664,0.3085264970185605,-159.87461286524567,0.23452883263009847,0.16814254878608492,0.9862068965517241,0.8519615099925981
0.3138213040575625,0.30071691519050936,0.7576506403387714,0.35939104986724035,-191.98211771450943,0.16420534458509142,0.10624538911568293,0.9905660377358491,0.9578090303478904
0.3071661041465767,0.2939055886067493,0.7560232251779426,0.4030612244897959,-225.6777958074439,0.20147679324894516,0.16269936016632514,0.9764150943396226,0.9415247964470762
0.30210543233686915,0.2886769058124528,0.7559848729586545,0.44128663811203495,-262.75780314166843,0.23628691983122363,0.19336140868522053,0.9319727891156463,0.8201332346410066
0.2947919177917068,0.28143016720293995,0.733781217914477,0.4749622071050642,-302.7523222199516,0.18741209563994374,0.121903131858684,0.9858490566037735,0.9370836417468542
0.2901079187702082,0.2759607765760278,0.737833113228723,0.504490685162954,-343.79111806635916,0.1979606188466948,0.1332407922402547,0.9905660377358491,0.9748334566987417
0.2840893871209686,0.2679218369675757,0.7347762023108507,0.5306752330561855,-386.25418190877946,0.16033755274261605,0.08667214921281532,0.9622641509433962,0.8985936343449297
0.2764965995026138,0.2582707286755925,0.7270710192403292,0.5543488350505895,-433.6093626693681,0.12552742616033755,0.04125146462072116,0.9716981132075472,0.9356032568467801
0.26918695756991323,0.24780016206811967,0.7392041510870295,0.5758314436885865,-483.84904972911454,0.1258790436005626,0.041657879386533925,0.9725519287833828,0.9497655726724715
0.26255051200808194,0.2389076905423324,0.7507582483545329,0.5951721076437629,-537.1230371635238,0.11286919831223628,0.036418319973224554,0.9811320754716981,0.9607698001480385
0.2564680678530727,0.23114948455876122,0.7603814976864257,0.6114432304908495,-589.2406058242489,0.1438115330520394,0.047649766994540786,0.9792284866468842,0.9691895512391159
0.25093549536707055,0.22428253991270936,0.7693784912073759,0.6277838027320428,-645.2534288573748,0.1339662447257384,0.04430553527092157,0.9764150943396226,0.9517749497655726
0.24587401558984248,0.21810897127756804,0.7782310621447602,0.6428623918703285,-704.8577744898708,0.11392405063291139,0.03732383601239575,0.9764150943396226,0.9430051813471503
0.24120057859209257,0.21248307896710816,0.7860848705064275,0.65668430335097,-764.3975498710787,0.10864978902953587,0.03477335276991154,0.9811320754716981,0.9600296076980015
0.2368889548253097,0.2073189545618872,0.7927757764927233,0.669268562125705,-821.8822583572844,0.11146272855133614,0.03610798568226144,0.9811320754716981,0.9518874907475944
0.23289447837422766,0.20254519417816116,0.7992849330085968,0.6810279667422524,-890.4350889641845,0.11884669479606189,0.03894686549148792,0.9811320754716981,0.9437453737971873
0.2295512467281995,0.19919782673096587,0.7778732521600539,0.6844383255947881,-960.2260722175973,0.1490857946554149,0.048177312242250574,0.9716981132075472,0.9467061435973353
0.22669421075383234,0.19632716462296612,0.7511335299306057,0.6950417459448658,-1030.4500073218644,0.14978902953586498,0.04863760917353337,0.9905660377358491,0.9524447421299397
0.22402362584378013,0.19354514199218864,0.7561070551550212,0.7049508692365836,-1102.7662372350003,0.1529535864978903,0.055507671696800674,0.9858490566037735,0.9490957803081045
0.22151755995893863,0.19085159747307695,0.763822885815912,0.7141353554564,-1177.1169884441674,0.16912798874824192,0.07749957693882506,0.9905660377358491,0.9470864032150034
0.21917000662970107,0.1882493492849246,0.7711299488473309,0.7228442302847065,-1255.986652782591,0.1550632911392405,0.05656886684834126,0.9858490566037735,0.9470864032150034
0.21678209286695305,0.18600794649619656,0.7708458742123637,0.7236614062010888,-1334.6175834927976,0.15014064697609,0.04866016500239603,0.9858490566037735,0.943067649028801
0.21469418288048103,0.1835219120162305,0.7775626514690719,0.7316148681694901,-1414.9065063829707,0.14135021097046413,0.04926619499613294,0.9764150943396226,0.9326424870466321
0.21270836203333793,0.18114973336968002,0.7835597418570133,0.7389446784004606,-1496.68044134598,0.13924050632911392,0.04761613938044433,0.9811320754716981,0.9629903774981495
0.21090820207864566,0.17894807970025306,0.7883093449872478,0.7447544861566026,-1575.2645116528297,0.14310829817158932,0.05012617693030065,0.994475138121547,0.9785666443402545
0.20836156793244545,0.17642256052653954,0.7758150061707663,0.7336452098356859,-1654.377275075149,0.09458509142053446,0.01728236427883071,1.0,1.0
0.2057063010709029,0.17403557303305842,0.7553988217978513,0.7143387569452733,-1747.65205252343,0.1209563994374121,0.021580928481806774,1.0,1.0
0.20339273792745347,0.17199345817284656,0.736029621238932,0.6960223785620612,-1833.3689553418062,0.1209563994374121,0.021580928481806774,1.0,1.0
0.20119485294117648,0.16999666405713768,0.7176288807079587,0.6786218190980096,-1928.0983472362434,0.1209563994374121,0.021580928481806774,1.0,1.0
0.1991041818566691,0.16804705763484945,0.7001257372760573,0.6620700674126923,-2026.155465312726,0.1209563994374121,0.021580928481806774,1.0,1.0
0.19711306653809066,0.16614524084531274,0.6834560768647227,0.6463064943790567,-2118.0539675559003,0.1209563994374121,0.021580928481806774,1.0,1.0
0.1952145612343298,0.16429102717173008,0.6675617494957755,0.631276110788846,-2221.2631136711216,0.1209563994374121,0.021580928481806774,1.0,1.0
0.19340235162619443,0.16248373495032625,0.6523898915526898,0.616928926452736,-2320.49229014736,0.1209563994374121,0.021580928481806774,1.0,1.0
0.19167068466730955,0.16072237314069188,0.6378923384070745,0.6032193947537863,-2423.561408547794,0.1209563994374121,0.021580928481806774,1.0,1.0
0.19001430757620225,0.15900576168757247,0.6240251136590945,0.5901059296504431,-2531.6921761052013,0.1209563994374121,0.021580928481806774,1.0,1.0
