train_acc,train_f1,train_eod,train_dp,train_loss,valid_acc,valid_f1,valid_precision,valid_auc,valid_eod,valid_dp,valid_TPR,valid_TNR,valid_FPR,valid_FNR,valid_MCC
0.8115935598377282,0.6119054147570736,0.04137646627565982,0.3984160789541584,0.07183852185311956,0.9230769230769231,0.8712871287128713,0.9282700421940928,0.8957163920432499,0.3312900529395375,0.820205235403107,0.8208955223880597,0.9705372616984402,0.029462738301559793,0.1791044776119403,0.819866945480782
0.8133312529255734,0.6178984350047908,0.04233701782088879,0.40462301495414077,0.2317699314735482,0.8875739644970414,0.8288288288288288,0.8013937282229965,0.8797110634005019,0.1588186124268599,0.730018844917415,0.8582089552238806,0.901213171577123,0.09878682842287695,0.1417910447761194,0.746243398940744
0.8155203147089557,0.6237086258776329,0.042002132764596106,0.41074666854317665,0.17384324356701988,0.906508875739645,0.8506616257088847,0.8620689655172413,0.8885802788483923,0.15171356923934243,0.7431944510428048,0.8395522388059702,0.9376083188908145,0.06239168110918544,0.16044776119402984,0.7827793812377182
0.8177621022675668,0.6299722763512974,0.04200113800498972,0.4172813921276905,0.119410330298948,0.9136094674556213,0.867513611615245,0.8445229681978799,0.9077672728213352,0.16787405962663693,0.7829984005574295,0.8917910447761194,0.9237435008665511,0.07625649913344887,0.10820895522388059,0.8041485631993803
0.8201079823410095,0.6361985654736411,0.04173710539934449,0.42386050386439944,0.08134067358248857,0.893491124260355,0.8398576512455516,0.8027210884353742,0.8900385421247317,0.13374198941209248,0.7393383692020207,0.8805970149253731,0.8994800693240901,0.10051993067590988,0.11940298507462686,0.7621550982802731
0.8225181526883617,0.6424019143290371,0.04132347316078031,0.4303930257284706,0.07183759703506805,0.9183431952662722,0.8670520231213873,0.896414342629482,0.8972457901135571,0.26372248537196985,0.798699859059021,0.8395522388059702,0.9549393414211439,0.045060658578856154,0.16044776119402984,0.80912294947172
0.8246971892205158,0.6482057604075201,0.04118977796397151,0.43667642228474773,0.11194453840021187,0.9183431952662722,0.8719851576994434,0.8671586715867159,0.9072369952663027,0.20325996099191979,0.7947408427953822,0.8768656716417911,0.9376083188908145,0.06239168110918544,0.12313432835820895,0.8120671301916688
0.8268862668914093,0.653839782003896,0.04089876502416257,0.44267798240375433,0.11053320531550093,0.8757396449704142,0.8198970840480274,0.7587301587301587,0.8800376367728083,0.22387851769295075,0.7539154670847388,0.8917910447761194,0.8682842287694974,0.1317157712305026,0.10820895522388059,0.731507353717365
0.8290596123506874,0.6593992601615519,0.0406158357771261,0.44873664108763445,0.08388630932321654,0.9242603550295858,0.875,0.9180327868852459,0.9005794252308646,0.25856784619671214,0.8027618097455145,0.835820895522388,0.9653379549393414,0.03466204506065858,0.16417910447761194,0.8227005528628739
0.831259551529634,0.6648639102889561,0.04019603904712168,0.4546541764504207,0.06136211011762793,0.9289940828402367,0.8837209302325582,0.9193548387096774,0.9080421117980289,0.2418500975202006,0.8099988914754461,0.8507462686567164,0.9653379549393414,0.03466204506065858,0.14925373134328357,0.8340215643503958
0.8334575955265611,0.6702665740459341,0.03975192200998653,0.46058439621353525,0.041933592631052764,0.9242603550295858,0.8796992481203008,0.8863636363636364,0.9105706303836105,0.23544162719420447,0.8121842684529748,0.8731343283582089,0.9480069324090121,0.05199306759098787,0.12686567164179105,0.8244857408595013
0.8356240703177823,0.675532255653548,0.039284457478005866,0.46641488489435506,0.03173144460328936,0.919526627218935,0.8754578754578755,0.8597122302158273,0.9121000284539175,0.26121482307049315,0.8241325795366368,0.8917910447761194,0.9324090121317158,0.06759098786828423,0.10820895522388059,0.8163455249276702
0.8377442083911605,0.6806501092620608,0.03882157740392036,0.4720919396625217,0.02159420342938351,0.927810650887574,0.8864059590316573,0.8847583643122676,0.9171667658242583,0.25606018389523544,0.8312667268437139,0.8880597014925373,0.9462738301559792,0.053726169844020795,0.11194029850746269,0.8335038688045738
0.8398145465082585,0.6856102907722216,0.03835929466428,0.47766466840690625,0.023010804428592414,0.8840236686390532,0.8366666666666667,0.7560240963855421,0.8980929408417186,0.14038128249566725,0.7478740082664259,0.9365671641791045,0.8596187175043327,0.14038128249566725,0.06343283582089553,0.7586510293220811
0.8417979924065117,0.6903740348841352,0.037961500864726674,0.4830145718887441,0.024462375730752158,0.9218934911242603,0.87109375,0.9139344262295082,0.8978472024625572,0.27208135971022573,0.8027618097455145,0.832089552238806,0.9636048526863085,0.036395147313691506,0.16791044776119404,0.8170891783377454
0.8437748735461011,0.6950507455206114,0.03751067225954935,0.48831466407122376,0.020744648548202026,0.9088757396449704,0.8622540250447227,0.8281786941580757,0.9062993093458185,0.17818333797715236,0.7840910890461937,0.8992537313432836,0.9133448873483535,0.08665511265164645,0.10074626865671642,0.7958477750960329
0.8456643002028398,0.6995261131404877,0.03711510263929619,0.4933959175482355,0.023015700326760206,0.919526627218935,0.8736059479553904,0.8703703703703703,0.9081035463928192,0.20325996099191979,0.796276941105674,0.8768656716417911,0.9393414211438474,0.060658578856152515,0.12313432835820895,0.8145914804206121
0.8475471414619488,0.7039347945551897,0.036685854965424855,0.4984197488391749,0.013499462247106415,0.9207100591715977,0.8761552680221811,0.8681318681318682,0.910968338549885,0.2322373920312064,0.8117408586314472,0.8843283582089553,0.9376083188908145,0.06239168110918544,0.11567164179104478,0.8179265882481594
0.8493890070746549,0.7082215151050453,0.03625992418281954,0.503341297694391,0.012576795408679797,0.9207100591715977,0.8766114180478821,0.8654545454545455,0.9119674590651594,0.21872387851769293,0.8086686620108635,0.8880597014925373,0.9358752166377816,0.06412478336221837,0.11194029850746269,0.8183600823375575
0.8511840465309514,0.7123842811260155,0.035851323181288204,0.508134680288195,0.011070257405850575,0.9218934911242603,0.8791208791208791,0.8633093525179856,0.9148322512222251,0.21036500417943726,0.8107511045655376,0.8955223880597015,0.9341421143847487,0.0658578856152513,0.1044776119402985,0.8217578949252683
0.8529435912295953,0.7164388983307336,0.03544197737746125,0.5128233954629413,0.009748878727457345,0.9230769230769231,0.8785046728971962,0.8801498127340824,0.9107031997723687,0.2405962663694622,0.8142667110076488,0.8768656716417911,0.9445407279029463,0.05545927209705372,0.12313432835820895,0.822230979453802
