train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_precision,valid_auc,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean,valid_TPR,valid_TNR,valid_FPR,valid_FNR,valid_MCC
0.6373536299765808,0.5936570953719765,0.06550173213644711,0.0416352202532562,0.06550173213644711,0.09779835123374897,0.06519890082249931,0.6582980935920745,0.6786216596343179,0.6657412555530903,0.6611054127282,0.8412338838064447,0.12569518333220142,0.056426081657385975,0.12569518333220142,0.13180978293472173,0.08787318862314782,0.677822471506868,0.8318878673894091,0.16811213261059085,0.322177528493132,0.4917781474251049
0.6398532090431801,0.5968741487845612,0.06432254319470054,0.041145953558441216,0.06432254319470054,0.09785296185902445,0.0652353079060163,0.6444778520552839,0.7278481012658228,0.6879183233983818,0.7762821135880725,0.8609176367405107,0.029341736694677878,0.019744168341709945,0.061764705882352944,0.07757097890327573,0.05171398593551716,0.6556732700884,0.8226516011724625,0.17734839882753758,0.3443267299116,0.5414727640900747
0.642620018765149,0.6004002546150046,0.063660387938279,0.041166058641208,0.063660387938279,0.0986066498023534,0.06573776653490225,0.6256977888749213,0.7194092827004219,0.6880219416596587,0.7155253924833437,0.851661701756364,0.23760366438020208,0.09383471602364872,0.23760366438020208,0.153607533404097,0.10240502226939802,0.680582741641167,0.8342043668773041,0.16579563312269585,0.3194172583588329,0.5310779198325541
0.6452586535045425,0.6037447623019607,0.06360303095185044,0.041112590842337315,0.06360303095185044,0.09943326685624423,0.06628884457082948,0.6288331049847395,0.6947960618846695,0.6789308131414468,0.7074035035247092,0.8313638549047608,0.06399082395731936,0.034268938278181525,0.06399082395731936,0.10483911349435782,0.06989274232957186,0.6644540463215202,0.8246031336833409,0.17539686631665918,0.3355459536784798,0.4921348720599647
0.64759507207675,0.606772745710969,0.062085957239022604,0.040545719909073984,0.062085957239022604,0.09959195716217886,0.06639463810811926,0.628978105957046,0.7348804500703235,0.698285513601511,0.7729364537864383,0.8695334232454212,0.18389815799998488,0.07731551922924296,0.18389815799998488,0.1310477763736321,0.08736518424908808,0.6666074360582447,0.8296872697231072,0.17031273027689273,0.3333925639417552,0.5518609186827721
0.6500406822565091,0.6098906889444696,0.06119498870279422,0.04041171018676706,0.06119498870279422,0.10001332402616697,0.06667554935077798,0.6147859869030885,0.7482419127988749,0.7112269944099424,0.8071651927505865,0.8811497588599438,0.1257027294199322,0.06521966353764468,0.1257027294199322,0.11373976657909622,0.07582651105273082,0.6736895101858779,0.8344103386239962,0.16558966137600373,0.3263104898141222,0.5780867051426312
0.6525816144130583,0.6131101954766606,0.06105493716546173,0.04034933545541319,0.06105493716546173,0.10083610846290794,0.06722407230860532,0.6001144601615899,0.7440225035161744,0.7065359143416124,0.7881719415537006,0.8729333597336842,0.1565586821512387,0.09786081780279181,0.1565586821512387,0.12089231612811428,0.08059487741874288,0.6766624609790228,0.8339055459953989,0.16609445400460104,0.3233375390209771,0.57154113916448
0.6551924048307848,0.6164022319547326,0.061433763720038004,0.040706938711721874,0.061433763720038004,0.1018027642464876,0.06786850949765837,0.5871074106562219,0.7415611814345991,0.7198370618244793,0.7746081819451764,0.8776654351322412,0.07629482071713148,0.04787380489382659,0.08032251151826851,0.13878335761805774,0.09252223841203848,0.6981788482071888,0.8457499330468948,0.15425006695310509,0.30182115179281127,0.5665467050445715
0.6576032719607096,0.6194379712204183,0.06083591342809863,0.040667273325339315,0.06083591342809863,0.1022416210623816,0.0681610807082544,0.5810835762102096,0.7415611814345991,0.7056552058155342,0.7575010607437562,0.8743022683603995,0.11561361012383126,0.04973916294459504,0.11561361012383126,0.11162181470598298,0.07441454313732197,0.6910677951537534,0.840444045660386,0.159555954339614,0.30893220484624667,0.5678602601858145
0.6599456474094854,0.6224157710475262,0.06113132307748986,0.04111006762857559,0.06113132307748986,0.10336731210783398,0.06891154140522263,0.5993989519810837,0.6561181434599156,0.6336770310825087,0.6309318113473491,0.8138236785912288,0.08608283608283608,0.05074472030452292,0.08667095253401906,0.09013293221810342,0.060088621478735615,0.6423622222777244,0.8122895746118471,0.18771042538815289,0.3576377777222756,0.4421561366737046
0.6620647165970214,0.6251085572202593,0.061760256851859374,0.041323538266766414,0.061760256851859374,0.10443561177173064,0.06962374118115376,0.6081818921586701,0.7092123769338959,0.6704418065829648,0.758167951044859,0.8133127077778392,0.08249383107328001,0.06234491526660879,0.08824600878602809,0.11317656589373651,0.07545104392915768,0.6367932513661971,0.8130205711106502,0.18697942888934985,0.36320674863380287,0.5043380820836324
0.6642750828057524,0.6278411425316095,0.061880199975865025,0.04142779637442081,0.061880199975865025,0.10536750323543348,0.07024500215695566,0.5794558715912277,0.7289029535864979,0.6949588169057451,0.7556300548765517,0.863065767150185,0.08613859144726416,0.04197220215947108,0.08613859144726416,0.10164731242715203,0.0677648749514347,0.6714004410786165,0.8281865707070174,0.1718134292929826,0.32859955892138343,0.5425732012486504
0.666511930897228,0.6307171621116596,0.06222920344382071,0.041724898427428235,0.06222920344382071,0.10655865513081425,0.07103910342054284,0.5601918232935259,0.7580872011251758,0.7343506844988775,0.7634223730745754,0.8830924564966415,0.2271976093994068,0.09961310873180491,0.2271976093994068,0.14659578402641885,0.09773052268427922,0.7188500814853853,0.8535448341345381,0.14645516586546192,0.28114991851461474,0.5941931431601831
0.6688338757634201,0.6336255782661352,0.06295756585617279,0.042028521430904166,0.06295756585617279,0.10769814620818469,0.0717987641387898,0.547225831502199,0.6543600562587905,0.6391189526526184,0.7074954407764822,0.8151147113931679,0.05233966450093952,0.029775874624339893,0.06120448179271709,0.09558249377926004,0.06372166251950669,0.6285018426424164,0.8117203467135901,0.18827965328640994,0.3714981573575835,0.4452420496205005
0.671058587369374,0.6364321660591185,0.06343878105499856,0.042304297298077054,0.06343878105499856,0.10878857491949559,0.07252571661299706,0.5349928178000933,0.7412095639943741,0.7178267592621035,0.768777555368882,0.8828616596389128,0.10280035315690583,0.07063734353825808,0.11507029180721251,0.13307103517376678,0.08871402344917785,0.6951035612773909,0.8451507171426847,0.15484928285731514,0.30489643872260896,0.5645808861397056
