train_acc,train_f1,train_eod_max,train_eod_mean,train_eod_strict,train_dp_max,train_dp_mean,train_loss,valid_acc,valid_f1,valid_eod_max,valid_eod_mean,valid_eod_strict,valid_dp_max,valid_dp_mean
0.6834016393442623,0.6533169838874578,0.1430789427129362,0.08705015464075778,0.1430789427129362,0.15896269231913635,0.10597512821275755,0.7995551041719884,0.5263713080168776,0.22990094448283804,0.0,0.0,0.0,0.0,0.0
0.73249156219865,0.7138498913601318,0.12995457371599906,0.07483183452274633,0.12995457371599906,0.168796269074698,0.11253084604979867,0.6078160821874209,0.6810829817158931,0.5917948616347247,0.09077188931398517,0.04922168547229727,0.10099683818924077,0.05083976890923992,0.033893179272826625
0.7570515911282546,0.7425133318484282,0.11467267390157476,0.06592249505136538,0.11467267390157476,0.16668948234496417,0.11112632156330944,0.5287744498298851,0.5225035161744023,0.4808734714020299,0.21906675238401369,0.11898501001326545,0.21906675238401369,0.2067313388956011,0.1378208925970674
0.7742134763741563,0.7622059077744682,0.11257099588361397,0.06314061297428648,0.11257099588361397,0.1680991923599251,0.11206612823995006,0.4732045347056026,0.6603375527426161,0.6786995249711388,0.10537848605577688,0.07817945804412581,0.13131361834351224,0.16997357022135873,0.11331571348090581
0.7909594985535198,0.7809747011665014,0.10425078886513839,0.05794508685454547,0.10425078886513839,0.16715234656291367,0.11143489770860908,0.39876860736536085,0.7563291139240507,0.7264452671914027,0.14628091066186732,0.09620198514462482,0.14832590043691846,0.16327415925193461,0.10884943950128977
0.8049963837994214,0.7963516094438402,0.09367482463837007,0.05301826484141344,0.09367482463837007,0.16519443916995652,0.11012962611330439,0.35406459469919377,0.7359353023909986,0.7401005659551946,0.12699203187250996,0.08862199364399907,0.15116254151934,0.20622713546513388,0.1374847569767559
0.8169944207191073,0.809428665738416,0.08807746904144975,0.0504246629079631,0.08807746904144975,0.1647909883258564,0.10986065888390424,0.31833225770304724,0.42229254571026725,0.4225944875980119,0.04433940242763773,0.01980964712241066,0.04433940242763773,0.032333470332561065,0.02155564688837405
0.8277181774349084,0.8210623289694086,0.08230271148768908,0.04705301465700462,0.08230271148768908,0.1643064012447287,0.10953760082981912,0.2809966060556579,0.7739099859353024,0.7781145685388268,0.1026523535487679,0.07001609601943304,0.13732454730526092,0.1872979405991841,0.12486529373278937
0.8381214507660988,0.8322225315690641,0.07731373066622449,0.04381582104069185,0.07731373066622449,0.16338446005615237,0.10892297337076827,0.23866720283502782,0.6068917018284107,0.6170951965345411,0.08631736847744559,0.05539173950037172,0.09487838851387553,0.13931383713683848,0.09287589142455897
0.8472999035679846,0.8419948717015192,0.07302112888154688,0.0415312571287032,0.07302112888154688,0.16265334130125528,0.1084355608675035,0.21472521903659705,0.6789732770745429,0.6661822038801515,0.13308113538410482,0.08391870365205718,0.1230901103610843,0.1813882996049167,0.12092553306994447
