train_acc,train_f1,train_eod,train_dp,train_loss,valid_acc,valid_f1,valid_eod,valid_dp
0.7459619093539055,0.6216909784820394,0.6240605509938528,0.6969031661659348,-1.3666190512499905,0.7531645569620253,0.7102012984479084,0.3229667326359439,0.5265673562735153
0.7544298457087754,0.657821892181081,0.5593741587023826,0.6927432401201756,-8.458895344858345,0.7693389592123769,0.5321658230328342,0.9195842245487635,0.7848558508668382
0.7473481195756991,0.6483044308167154,0.5961090919968293,0.695863184654495,-18.43852287226266,0.4349507735583685,0.41560918439024985,0.9519057481776367,0.8016284233900814
0.731512174541948,0.6206141932295041,0.6591557718625207,0.7123006702103074,-30.313621590889294,0.7260900140646976,0.47109458519502456,0.9683854713039424,0.8823639357217471
0.7166465766634522,0.5912642957162434,0.7124026899089155,0.7409290501502196,-44.330640989651215,0.7194092827004219,0.4722702825979363,0.9712559570715599,0.9025281067384285
0.7074091931854709,0.5704059137995271,0.7584049371083292,0.7706840767275248,-61.053586225960274,0.6033755274261603,0.39771697423649516,0.9817629179331308,0.9350301406563966
0.6964285714285714,0.5477234535134788,0.7879252158529315,0.7913103767044142,-80.87749306836032,0.6315049226441631,0.3042667260050438,0.9989868287740629,0.9807549962990377
0.6865356798457087,0.5263932730572893,0.8137099261901557,0.8131788768199676,-103.6163020267321,0.659634317862166,0.3608918383598234,0.9959473150962512,0.9470864032150034
0.6784394085503054,0.5088528458376977,0.8340867620885121,0.8309837454741545,-134.34062962913697,0.6125175808720112,0.2613967846594904,1.0,0.996299037749815
0.6697986981677917,0.4937949938592847,0.8442501233903172,0.8397619597873816,-172.71964430923978,0.5471167369901547,0.3725741523554575,0.970873786407767,0.9548482605477424
0.6634029543262909,0.4809170861068269,0.8579906957582284,0.8527638296531294,-213.43106894276985,0.609704641350211,0.25525653534406273,1.0,0.9986604152712659
0.6583443828351012,0.4690700999828124,0.8696258842972734,0.8642920422155458,-257.81377314509626,0.6167369901547117,0.28323785091425585,0.9979736575481256,0.9879437374413932
0.6541892292856613,0.45820922743243236,0.8773331987257145,0.8718778332829639,-303.7373554226058,0.5453586497890295,0.37086940445065303,0.9635922330097088,0.9407846039970392
