train_loss
14.550796482252037
14.520136559527852
14.517572393002718
14.518511909816576
14.515735871688179
14.509694081182065
14.525183530061142
14.515877632472826
14.524157502547554
14.516432362432065
14.483057224439538
14.417221891983695
14.14158983313519
13.74090523097826
13.500467582370923
12.892010975713315
12.773599694293479
12.5511865234375
12.364360457710598
12.040663690981658
11.907338707965353
11.77593362559443
11.656249734629755
11.500952254585599
11.364507048233696
11.422538160241169
11.296676556131114
11.137982814622962
11.132017663043479
10.92857708474864
10.858531918733016
11.053273182744565
10.828058392068614
10.430913404381794
10.695745478091032
10.842335629670517
10.71421630859375
10.470208103345788
10.267960523522419
10.206986561650815
10.316185780400815
10.148696501358696
10.323090448794158
10.045422681725544
10.100977252462636
10.086071034307066
10.223523745329484
9.846923987347147
10.15128274668818
9.820639489215353
9.675431810461957
9.661120870838994
10.017536514945652
9.69063864003057
9.388612644361412
9.64857857082201
9.464261050016983
9.757342423148778
9.262187977666441
9.405376613451088
9.29462593410326
9.258247176460598
9.048235765540081
9.276632000467051
9.255910379161005
8.994334557574728
8.627242829695993
8.876857857082202
8.645518241550612
8.739030390200407
9.279727146314539
8.946913319463315
8.930400655995244
8.631010397206182
8.795093596085259
8.407663070015285
8.877651738705842
8.74455786663553
8.386218182107676
8.471885429050612
8.315916005010191
8.498791583517324
8.538600331182066
8.417673976732337
7.987276717476223
8.490758162788723
7.889659264605978
8.539642917798913
8.084028904127038
8.279466738493547
8.415367060122282
7.931045585300612
8.164596106487771
8.061575582753058
7.849891065514606
8.332222369650136
7.717364103897758
7.610141495414402
7.75598680579144
8.298803445567255
